mes_inicio,provincia_origen,provincia_destino,viajes,viajeros,edicion
2022-03,Misiones,Río Negro,72,158,previaje 2
2022-03,Misiones,Salta,43,89,previaje 2
2022-03,Misiones,Santa Cruz,143,254,previaje 2
2022-03,Misiones,Santa Fe,4,8,previaje 2
2022-03,Misiones,Santiago del Estero,4,8,previaje 2
2022-03,Misiones,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",166,291,previaje 2
2022-03,Misiones,Tucumán,7,11,previaje 2
2022-03,Neuquén,Buenos Aires,226,495,previaje 2
2022-03,Neuquén,Catamarca,6,13,previaje 2
2022-03,Neuquén,Chaco,3,10,previaje 2
2022-03,Neuquén,Chubut,29,65,previaje 2
2022-03,Neuquén,Ciudad Autónoma de Buenos Aires,535,1075,previaje 2
2022-03,Neuquén,Córdoba,81,152,previaje 2
2022-03,Neuquén,Corrientes,11,27,previaje 2
2022-03,Neuquén,Entre Ríos,4,9,previaje 2
2022-03,Neuquén,Jujuy,35,76,previaje 2
2022-03,Neuquén,La Pampa,5,16,previaje 2
2022-03,Neuquén,La Rioja,10,23,previaje 2
2022-03,Neuquén,Mendoza,74,175,previaje 2
2022-03,Neuquén,Misiones,132,347,previaje 2
2022-03,Neuquén,Neuquén,210,501,previaje 2
2022-03,Neuquén,Río Negro,158,396,previaje 2
2022-03,Neuquén,Salta,252,608,previaje 2
2022-03,Neuquén,San Juan,9,25,previaje 2
2022-03,Neuquén,San Luis,6,15,previaje 2
2022-03,Neuquén,Santa Cruz,224,544,previaje 2
2022-03,Neuquén,Santa Fe,14,22,previaje 2
2022-03,Neuquén,Santiago del Estero,3,10,previaje 2
2022-03,Neuquén,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",141,325,previaje 2
2022-03,Neuquén,Tucumán,21,46,previaje 2
2022-03,Río Negro,Buenos Aires,360,720,previaje 2
2022-03,Río Negro,Catamarca,7,17,previaje 2
2022-03,Río Negro,Chubut,67,156,previaje 2
2022-03,Río Negro,Ciudad Autónoma de Buenos Aires,429,818,previaje 2
2022-03,Río Negro,Córdoba,108,221,previaje 2
2022-03,Río Negro,Corrientes,11,25,previaje 2
2022-03,Río Negro,Entre Ríos,16,37,previaje 2
2022-03,Río Negro,Jujuy,30,78,previaje 2
2022-03,Río Negro,La Pampa,5,10,previaje 2
2022-03,Río Negro,La Rioja,8,19,previaje 2
2022-03,Río Negro,Mendoza,191,440,previaje 2
2022-03,Río Negro,Misiones,129,354,previaje 2
2022-03,Río Negro,Neuquén,250,605,previaje 2
2022-03,Río Negro,Río Negro,297,845,previaje 2
2022-03,Río Negro,Salta,141,369,previaje 2
2022-03,Río Negro,San Juan,18,37,previaje 2
2022-03,Río Negro,San Luis,15,29,previaje 2
2022-03,Río Negro,Santa Cruz,313,729,previaje 2
2022-03,Río Negro,Santa Fe,28,45,previaje 2
2022-03,Río Negro,Santiago del Estero,7,13,previaje 2
2022-03,Río Negro,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",107,243,previaje 2
2022-03,Río Negro,Tucumán,29,56,previaje 2
2022-03,Salta,Buenos Aires,205,463,previaje 2
2022-03,Salta,Catamarca,8,18,previaje 2
2022-03,Salta,Chaco,3,7,previaje 2
2022-03,Salta,Chubut,8,16,previaje 2
2022-03,Salta,Ciudad Autónoma de Buenos Aires,400,859,previaje 2
2022-03,Salta,Córdoba,104,216,previaje 2
2022-03,Salta,Corrientes,7,23,previaje 2
2022-03,Salta,Entre Ríos,26,104,previaje 2
2022-03,Salta,Jujuy,131,333,previaje 2
2022-03,Salta,Mendoza,74,181,previaje 2
2022-03,Salta,Misiones,222,588,previaje 2
2022-03,Salta,Neuquén,107,221,previaje 2
2022-03,Salta,Río Negro,123,310,previaje 2
2022-03,Salta,Salta,194,455,previaje 2
2022-03,Salta,San Luis,11,30,previaje 2
2022-03,Salta,Santa Cruz,92,248,previaje 2
2022-03,Salta,Santa Fe,8,18,previaje 2
2022-03,Salta,Santiago del Estero,21,52,previaje 2
2022-03,Salta,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",96,263,previaje 2
2022-03,Salta,Tucumán,33,81,previaje 2
2022-03,San Juan,Buenos Aires,163,370,previaje 2
2022-03,San Juan,Catamarca,3,7,previaje 2
2022-03,San Juan,Chubut,16,39,previaje 2
2022-03,San Juan,Ciudad Autónoma de Buenos Aires,149,329,previaje 2
2022-03,San Juan,Córdoba,31,81,previaje 2
2022-03,San Juan,Entre Ríos,5,8,previaje 2
2022-03,San Juan,La Rioja,12,31,previaje 2
2022-03,San Juan,Mendoza,31,75,previaje 2
2022-03,San Juan,Misiones,29,78,previaje 2
2022-03,San Juan,Neuquén,25,62,previaje 2
2022-03,San Juan,Río Negro,752,974,previaje 2
2022-03,San Juan,Salta,5,14,previaje 2
2022-03,San Juan,San Juan,25,76,previaje 2
2022-03,San Juan,San Luis,11,39,previaje 2
2022-03,San Juan,Santa Cruz,73,141,previaje 2
2022-03,San Juan,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",79,188,previaje 2
2022-03,San Luis,Buenos Aires,123,264,previaje 2
2022-03,San Luis,Catamarca,3,8,previaje 2
2022-03,San Luis,Chubut,30,70,previaje 2
2022-03,San Luis,Ciudad Autónoma de Buenos Aires,79,150,previaje 2
2022-03,San Luis,Córdoba,32,86,previaje 2
2022-03,San Luis,Entre Ríos,8,25,previaje 2
2022-03,San Luis,Jujuy,11,32,previaje 2
2022-03,San Luis,Mendoza,47,128,previaje 2
2022-03,San Luis,Misiones,40,92,previaje 2
2022-03,San Luis,Neuquén,20,58,previaje 2
2022-03,San Luis,Río Negro,37,95,previaje 2
2022-03,San Luis,Salta,15,44,previaje 2
2022-03,San Luis,San Juan,6,13,previaje 2
2022-03,San Luis,San Luis,43,133,previaje 2
2022-03,San Luis,Santa Cruz,38,63,previaje 2
2022-03,San Luis,Santa Fe,3,9,previaje 2
2022-03,San Luis,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",49,115,previaje 2
2022-03,San Luis,Tucumán,5,14,previaje 2
2022-03,Santa Cruz,Buenos Aires,99,208,previaje 2
2022-03,Santa Cruz,Chubut,12,30,previaje 2
2022-03,Santa Cruz,Ciudad Autónoma de Buenos Aires,181,341,previaje 2
2022-03,Santa Cruz,Córdoba,38,73,previaje 2
2022-03,Santa Cruz,Corrientes,6,9,previaje 2
2022-03,Santa Cruz,Entre Ríos,5,13,previaje 2
2022-03,Santa Cruz,Formosa,3,5,previaje 2
2022-03,Santa Cruz,Jujuy,14,32,previaje 2
2022-03,Santa Cruz,Mendoza,15,26,previaje 2
2022-03,Santa Cruz,Misiones,20,46,previaje 2
2022-03,Santa Cruz,Neuquén,8,24,previaje 2
2022-03,Santa Cruz,Río Negro,25,62,previaje 2
2022-03,Santa Cruz,Salta,25,59,previaje 2
2022-03,Santa Cruz,San Luis,5,12,previaje 2
2022-03,Santa Cruz,Santa Cruz,205,580,previaje 2
2022-03,Santa Cruz,Santa Fe,6,13,previaje 2
2022-03,Santa Cruz,Santiago del Estero,55,97,previaje 2
2022-03,Santa Cruz,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",168,411,previaje 2
2022-03,Santa Cruz,Tucumán,19,43,previaje 2
2022-03,Santa Fe,Buenos Aires,2159,5274,previaje 2
2022-03,Santa Fe,Catamarca,227,499,previaje 2
2022-03,Santa Fe,Chubut,425,870,previaje 2
2022-03,Santa Fe,Ciudad Autónoma de Buenos Aires,391,922,previaje 2
2022-03,Santa Fe,Córdoba,1067,2736,previaje 2
2022-03,Santa Fe,Corrientes,58,152,previaje 2
2022-03,Santa Fe,Entre Ríos,969,2699,previaje 2
2022-03,Santa Fe,Jujuy,394,1018,previaje 2
2022-03,Santa Fe,La Pampa,32,77,previaje 2
2022-03,Santa Fe,La Rioja,98,187,previaje 2
2022-03,Santa Fe,Mendoza,1371,3136,previaje 2
2022-03,Santa Fe,Misiones,861,2429,previaje 2
2022-03,Santa Fe,Neuquén,902,2231,previaje 2
2022-03,Santa Fe,Río Negro,2999,7028,previaje 2
2022-03,Santa Fe,Salta,1246,3162,previaje 2
2022-03,Santa Fe,San Juan,76,142,previaje 2
2022-03,Santa Fe,San Luis,272,680,previaje 2
2022-03,Santa Fe,Santa Cruz,2832,6791,previaje 2
2022-03,Santa Fe,Santa Fe,269,694,previaje 2
2022-03,Santa Fe,Santiago del Estero,57,168,previaje 2
2022-03,Santa Fe,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2433,5494,previaje 2
2022-03,Santa Fe,Tucumán,154,378,previaje 2
2022-03,Santiago del Estero,Buenos Aires,42,78,previaje 2
2022-03,Santiago del Estero,Chubut,11,16,previaje 2
2022-03,Santiago del Estero,Ciudad Autónoma de Buenos Aires,92,184,previaje 2
2022-03,Santiago del Estero,Córdoba,22,74,previaje 2
2022-03,Santiago del Estero,Entre Ríos,6,17,previaje 2
2022-03,Santiago del Estero,Jujuy,10,27,previaje 2
2022-03,Santiago del Estero,Mendoza,9,16,previaje 2
2022-03,Santiago del Estero,Misiones,11,26,previaje 2
2022-03,Santiago del Estero,Neuquén,15,45,previaje 2
2022-03,Santiago del Estero,Río Negro,58,155,previaje 2
2022-03,Santiago del Estero,Salta,14,34,previaje 2
2022-03,Santiago del Estero,Santa Cruz,33,55,previaje 2
2022-03,Santiago del Estero,Santiago del Estero,23,56,previaje 2
2022-03,Santiago del Estero,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",45,115,previaje 2
2022-03,Santiago del Estero,Tucumán,7,18,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Buenos Aires,239,464,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Chaco,15,34,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Chubut,6,16,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ciudad Autónoma de Buenos Aires,385,688,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Córdoba,120,226,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Corrientes,4,12,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Entre Ríos,16,41,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Jujuy,26,51,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mendoza,41,83,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Misiones,55,116,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Neuquén,4,9,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Negro,18,37,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Salta,57,97,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",San Juan,6,8,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",San Luis,5,12,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Cruz,158,363,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santa Fe,19,34,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Santiago del Estero,9,21,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur","Tierra del Fuego, Antártida e Islas del Atlántico Sur",100,226,previaje 2
2022-03,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Tucumán,19,31,previaje 2
2022-03,Tucumán,Buenos Aires,482,1100,previaje 2
2022-03,Tucumán,Catamarca,3,10,previaje 2
2022-03,Tucumán,Chubut,60,104,previaje 2
2022-03,Tucumán,Ciudad Autónoma de Buenos Aires,663,1434,previaje 2
2022-03,Tucumán,Córdoba,125,273,previaje 2
2022-03,Tucumán,Corrientes,5,19,previaje 2
2022-03,Tucumán,Entre Ríos,33,100,previaje 2
2022-03,Tucumán,Jujuy,49,124,previaje 2
2022-03,Tucumán,La Rioja,7,18,previaje 2
2022-03,Tucumán,Mendoza,121,278,previaje 2
2022-03,Tucumán,Misiones,158,443,previaje 2
2022-03,Tucumán,Neuquén,44,102,previaje 2
2022-03,Tucumán,Río Negro,249,558,previaje 2
2022-03,Tucumán,Salta,133,376,previaje 2
2022-03,Tucumán,Santa Cruz,244,488,previaje 2
2022-03,Tucumán,Santiago del Estero,24,78,previaje 2
2022-03,Tucumán,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",307,580,previaje 2
2022-03,Tucumán,Tucumán,94,233,previaje 2
2022-04,Buenos Aires,Buenos Aires,1136,3124,previaje 2
2022-04,Buenos Aires,Catamarca,369,785,previaje 2
2022-04,Buenos Aires,Chaco,14,21,previaje 2
2022-04,Buenos Aires,Chubut,300,668,previaje 2
2022-04,Buenos Aires,Ciudad Autónoma de Buenos Aires,329,748,previaje 2
2022-04,Buenos Aires,Córdoba,970,2367,previaje 2
2022-04,Buenos Aires,Corrientes,197,501,previaje 2
2022-04,Buenos Aires,Entre Ríos,640,1687,previaje 2
2022-04,Buenos Aires,Formosa,18,49,previaje 2
2022-04,Buenos Aires,Jujuy,1578,4209,previaje 2
2022-04,Buenos Aires,La Pampa,9,18,previaje 2
2022-04,Buenos Aires,La Rioja,451,959,previaje 2
2022-04,Buenos Aires,Mendoza,2635,6546,previaje 2
2022-04,Buenos Aires,Misiones,4021,12100,previaje 2
2022-04,Buenos Aires,Neuquén,1236,3118,previaje 2
2022-04,Buenos Aires,Río Negro,2726,6723,previaje 2
2022-04,Buenos Aires,Salta,3878,9582,previaje 2
2022-04,Buenos Aires,San Juan,322,748,previaje 2
2022-04,Buenos Aires,San Luis,248,584,previaje 2
2022-04,Buenos Aires,Santa Cruz,2279,5821,previaje 2
2022-04,Buenos Aires,Santa Fe,61,161,previaje 2
2022-04,Buenos Aires,Santiago del Estero,869,2222,previaje 2
2022-04,Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",2383,5622,previaje 2
2022-04,Buenos Aires,Tucumán,688,1570,previaje 2
2022-04,Catamarca,Buenos Aires,8,17,previaje 2
2022-04,Catamarca,Catamarca,6,14,previaje 2
2022-04,Catamarca,Ciudad Autónoma de Buenos Aires,15,37,previaje 2
2022-04,Catamarca,Córdoba,4,9,previaje 2
2022-04,Catamarca,Mendoza,3,7,previaje 2
2022-04,Catamarca,Misiones,9,23,previaje 2
2022-04,Catamarca,Río Negro,3,9,previaje 2
2022-04,Catamarca,San Juan,3,6,previaje 2
2022-04,Catamarca,Santiago del Estero,4,12,previaje 2
2022-04,Catamarca,Tucumán,4,8,previaje 2
2022-04,Chaco,Buenos Aires,21,53,previaje 2
2022-04,Chaco,Catamarca,5,20,previaje 2
2022-04,Chaco,Chubut,4,10,previaje 2
2022-04,Chaco,Ciudad Autónoma de Buenos Aires,84,184,previaje 2
2022-04,Chaco,Córdoba,19,39,previaje 2
2022-04,Chaco,Corrientes,5,15,previaje 2
2022-04,Chaco,Entre Ríos,12,32,previaje 2
2022-04,Chaco,Jujuy,13,45,previaje 2
2022-04,Chaco,La Rioja,8,43,previaje 2
2022-04,Chaco,Mendoza,35,76,previaje 2
2022-04,Chaco,Misiones,16,46,previaje 2
2022-04,Chaco,Neuquén,14,33,previaje 2
2022-04,Chaco,Río Negro,52,153,previaje 2
2022-04,Chaco,Salta,55,182,previaje 2
2022-04,Chaco,San Juan,4,9,previaje 2
2022-04,Chaco,Santa Cruz,41,82,previaje 2
2022-04,Chaco,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",52,125,previaje 2
2022-04,Chaco,Tucumán,12,32,previaje 2
2022-04,Chubut,Buenos Aires,69,138,previaje 2
2022-04,Chubut,Catamarca,4,8,previaje 2
2022-04,Chubut,Chubut,28,80,previaje 2
2022-04,Chubut,Ciudad Autónoma de Buenos Aires,323,711,previaje 2
2022-04,Chubut,Córdoba,35,65,previaje 2
2022-04,Chubut,Corrientes,9,21,previaje 2
2022-04,Chubut,Entre Ríos,4,16,previaje 2
2022-04,Chubut,Jujuy,40,95,previaje 2
2022-04,Chubut,La Pampa,3,9,previaje 2
2022-04,Chubut,Mendoza,35,74,previaje 2
2022-04,Chubut,Misiones,112,271,previaje 2
2022-04,Chubut,Neuquén,34,102,previaje 2
2022-04,Chubut,Río Negro,36,104,previaje 2
2022-04,Chubut,Salta,72,180,previaje 2
2022-04,Chubut,San Juan,4,7,previaje 2
2022-04,Chubut,San Luis,12,17,previaje 2
2022-04,Chubut,Santa Cruz,26,57,previaje 2
2022-04,Chubut,Santa Fe,7,12,previaje 2
2022-04,Chubut,Santiago del Estero,15,32,previaje 2
2022-04,Chubut,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",10,21,previaje 2
2022-04,Chubut,Tucumán,17,33,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Buenos Aires,647,1776,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Catamarca,207,548,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Chaco,44,89,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Chubut,326,676,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,265,613,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Córdoba,616,1432,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Corrientes,179,432,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Entre Ríos,360,1024,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Formosa,23,51,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Jujuy,1320,3253,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,La Pampa,21,30,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,La Rioja,219,530,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Mendoza,2427,6202,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Misiones,2898,8371,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Neuquén,1137,2550,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Río Negro,2472,6008,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Salta,2633,6661,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,San Juan,273,609,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,San Luis,155,333,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Santa Cruz,2018,4997,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Santa Fe,54,155,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Santiago del Estero,299,723,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",1925,4391,previaje 2
2022-04,Ciudad Autónoma de Buenos Aires,Tucumán,565,1316,previaje 2
2022-04,Córdoba,Buenos Aires,147,349,previaje 2
2022-04,Córdoba,Catamarca,103,146,previaje 2
2022-04,Córdoba,Chaco,3,10,previaje 2
2022-04,Córdoba,Chubut,132,229,previaje 2
2022-04,Córdoba,Ciudad Autónoma de Buenos Aires,548,1286,previaje 2
2022-04,Córdoba,Córdoba,278,845,previaje 2
2022-04,Córdoba,Corrientes,56,155,previaje 2
2022-04,Córdoba,Entre Ríos,17,50,previaje 2
2022-04,Córdoba,Jujuy,196,524,previaje 2
2022-04,Córdoba,La Rioja,17,46,previaje 2
2022-04,Córdoba,Mendoza,293,796,previaje 2
2022-04,Córdoba,Misiones,694,2021,previaje 2
2022-04,Córdoba,Neuquén,300,769,previaje 2
2022-04,Córdoba,Río Negro,982,2266,previaje 2
2022-04,Córdoba,Salta,448,1123,previaje 2
2022-04,Córdoba,San Juan,13,39,previaje 2
2022-04,Córdoba,San Luis,16,38,previaje 2
2022-04,Córdoba,Santa Cruz,688,1492,previaje 2
2022-04,Córdoba,Santa Fe,8,21,previaje 2
2022-04,Córdoba,Santiago del Estero,99,266,previaje 2
2022-04,Córdoba,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",830,1886,previaje 2
2022-04,Córdoba,Tucumán,49,110,previaje 2
2022-04,Corrientes,Buenos Aires,21,46,previaje 2
2022-04,Corrientes,Ciudad Autónoma de Buenos Aires,96,189,previaje 2
2022-04,Corrientes,Córdoba,11,28,previaje 2
2022-04,Corrientes,Corrientes,12,44,previaje 2
2022-04,Corrientes,La Rioja,6,12,previaje 2
2022-04,Corrientes,Mendoza,21,47,previaje 2
2022-04,Corrientes,Misiones,12,47,previaje 2
2022-04,Corrientes,Neuquén,12,32,previaje 2
2022-04,Corrientes,Río Negro,19,49,previaje 2
2022-04,Corrientes,Salta,7,23,previaje 2
2022-04,Corrientes,San Juan,4,8,previaje 2
2022-04,Corrientes,Santa Cruz,20,40,previaje 2
2022-04,Corrientes,Santiago del Estero,3,7,previaje 2
2022-04,Corrientes,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",30,63,previaje 2
2022-04,Entre Ríos,Buenos Aires,16,39,previaje 2
2022-04,Entre Ríos,Catamarca,42,79,previaje 2
2022-04,Entre Ríos,Chubut,25,52,previaje 2
2022-04,Entre Ríos,Ciudad Autónoma de Buenos Aires,27,61,previaje 2
2022-04,Entre Ríos,Córdoba,29,82,previaje 2
2022-04,Entre Ríos,Corrientes,8,22,previaje 2
2022-04,Entre Ríos,Entre Ríos,26,65,previaje 2
2022-04,Entre Ríos,Jujuy,53,127,previaje 2
2022-04,Entre Ríos,La Rioja,32,65,previaje 2
2022-04,Entre Ríos,Mendoza,77,149,previaje 2
2022-04,Entre Ríos,Misiones,141,329,previaje 2
2022-04,Entre Ríos,Neuquén,35,91,previaje 2
2022-04,Entre Ríos,Río Negro,113,284,previaje 2
2022-04,Entre Ríos,Salta,110,295,previaje 2
2022-04,Entre Ríos,San Juan,17,32,previaje 2
2022-04,Entre Ríos,San Luis,16,53,previaje 2
2022-04,Entre Ríos,Santa Cruz,192,454,previaje 2
2022-04,Entre Ríos,Santiago del Estero,9,35,previaje 2
2022-04,Entre Ríos,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",189,475,previaje 2
2022-04,Entre Ríos,Tucumán,32,65,previaje 2
2022-04,Formosa,Buenos Aires,4,12,previaje 2
2022-04,Formosa,Ciudad Autónoma de Buenos Aires,19,42,previaje 2
2022-04,Formosa,Mendoza,5,11,previaje 2
2022-04,Formosa,Neuquén,7,27,previaje 2
2022-04,Formosa,Salta,3,7,previaje 2
2022-04,Formosa,Santiago del Estero,4,14,previaje 2
2022-04,Formosa,Tucumán,10,28,previaje 2
2022-04,Jujuy,Buenos Aires,25,49,previaje 2
2022-04,Jujuy,Ciudad Autónoma de Buenos Aires,69,136,previaje 2
2022-04,Jujuy,Córdoba,7,18,previaje 2
2022-04,Jujuy,Jujuy,21,56,previaje 2
2022-04,Jujuy,Mendoza,6,19,previaje 2
2022-04,Jujuy,Misiones,20,58,previaje 2
2022-04,Jujuy,Neuquén,12,36,previaje 2
2022-04,Jujuy,Río Negro,9,31,previaje 2
2022-04,Jujuy,Salta,26,69,previaje 2
2022-04,Jujuy,Santa Cruz,9,21,previaje 2
2022-04,Jujuy,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",12,26,previaje 2
2022-04,La Pampa,Buenos Aires,28,59,previaje 2
2022-04,La Pampa,Catamarca,31,34,previaje 2
2022-04,La Pampa,Ciudad Autónoma de Buenos Aires,23,57,previaje 2
2022-04,La Pampa,Córdoba,6,10,previaje 2
2022-04,La Pampa,Entre Ríos,5,8,previaje 2
2022-04,La Pampa,Jujuy,7,17,previaje 2
2022-04,La Pampa,La Pampa,3,13,previaje 2
2022-04,La Pampa,La Rioja,13,21,previaje 2
2022-04,La Pampa,Mendoza,10,25,previaje 2
2022-04,La Pampa,Misiones,44,99,previaje 2
2022-04,La Pampa,Neuquén,9,35,previaje 2
2022-04,La Pampa,Río Negro,28,40,previaje 2
2022-04,La Pampa,Salta,17,50,previaje 2
2022-04,La Pampa,San Juan,8,18,previaje 2
2022-04,La Pampa,San Luis,3,17,previaje 2
2022-04,La Pampa,Santa Cruz,30,87,previaje 2
2022-04,La Pampa,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",22,37,previaje 2
2022-04,La Pampa,Tucumán,5,10,previaje 2
2022-04,La Rioja,Buenos Aires,5,11,previaje 2
2022-04,La Rioja,Catamarca,3,4,previaje 2
2022-04,La Rioja,Ciudad Autónoma de Buenos Aires,20,36,previaje 2
2022-04,La Rioja,Córdoba,4,11,previaje 2
2022-04,La Rioja,La Rioja,3,6,previaje 2
2022-04,La Rioja,Mendoza,3,6,previaje 2
2022-04,La Rioja,Misiones,3,9,previaje 2
2022-04,La Rioja,Neuquén,4,13,previaje 2
2022-04,La Rioja,Río Negro,3,7,previaje 2
2022-04,La Rioja,San Juan,4,8,previaje 2
2022-04,La Rioja,Santiago del Estero,5,11,previaje 2
2022-04,La Rioja,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,6,previaje 2
2022-04,Mendoza,Buenos Aires,188,431,previaje 2
2022-04,Mendoza,Chubut,35,58,previaje 2
2022-04,Mendoza,Ciudad Autónoma de Buenos Aires,400,863,previaje 2
2022-04,Mendoza,Córdoba,37,108,previaje 2
2022-04,Mendoza,Corrientes,8,17,previaje 2
2022-04,Mendoza,Entre Ríos,8,17,previaje 2
2022-04,Mendoza,Jujuy,29,74,previaje 2
2022-04,Mendoza,La Rioja,5,18,previaje 2
